contact_id,name,email,phone,account,region,deal_value,stage,last_activity,owner
CON-10086,Amanda Spencer,,,"Mendoza, Lewis and Christensen",West,-358118.04,Qualified,2024-11-20,Bryan Smith
CON-10087,Zachary Benton,davisgeorge@example.net,3496554204157,Johnson-Stephens,South,118111.2,Closed Lost,2025-03-05,Paul Clark
CON-10088,Kelly Campbell,heather57@example.org,7244291950948,"Williams, Moore and Clark",North,330545.41,Prospect,2024-11-04,Carly Mayo
CON-10089,Roberto Norton,paulalexander@example.com,3195946933942,"Mendez, Brooks and Mendoza",APAC,202332.41,Closed Lost,2025-07-15,Patricia Strickland
CON-10090,Patricia Turner,plee@example.net,4190877878695,Lamb Group,West,153351.55,Qualified,2025-10-14,Evelyn Kent
CON-10091,Alyssa Myers,taylorhall@example.com,4389007462158,Bass-Jones,South,429300.18,Closed Lost,2026-03-14,Gabriella Smith
CON-10092,Andrea Fisher,daleibarra@example.org,4163435483407,"Salazar, Bryant and White",South,431024.73,Proposal,2025-02-06,Douglas Williams
CON-10093,Scott Long,hsanchez@example.com,2369712810700,Rogers LLC,North,433600.74,Closed Won,2025-09-04,Ellen Mitchell
CON-10094,Daniel Sanchez,rachel69@example.com,7180587122371,Riley-Contreras,APAC,345465.09,Prospect,2025-10-28,Brooke Price
CON-10095,Tammy Briggs,,9405014547207,Nunez-White,South,192048.94,Qualified,2026-03-20,Ernest Stein
CON-10096,Pedro Lopez,cortezashley@example.net,5313140334437,"Patel, Hunter and Davis",East,141668.74,Closed Lost,2025-12-21,Mary Marsh
CON-10097,Nicole Floyd,jacksontyler@example.net,2691965100301,"Cisneros, Wall and Smith",South,258304.79,Proposal,2024-09-29,Jordan King
CON-10098,Michael Strickland,sullivanrachel@example.net,,"Rios, Bird and Barnes",APAC,64270.92,Proposal,2024-11-06,Amy Brown
CON-10099,Brandon Turner,hkane@example.com,3084857938404,King Inc,North,458253.66,Closed Lost,2024-09-14,Matthew Little
CON-10100,Crystal Harvey,gonzaleztaylor@example.org,5497181416482,Lawson Ltd,East,376842.68,Prospect,2024-05-29,Henry Pace
CON-10101,Barbara Thomas,khernandez@example.net,6981293857810,"Thompson, Williams and Eaton",APAC,392948.3,Qualified,2025-02-06,Kristen Cox
CON-10102,Patrick Wallace,greid@example.org,7990291125520,"Williams, Schneider and Mckee",East,116127.82,Closed Lost,2025-10-30,Kyle Hernandez
CON-10103,Alyssa Newman,michaelfrench@example.org,6744990658971,"Gonzales, Osborne and Williams",South,154243.77,Proposal,2024-05-06,Stephanie Travis
CON-10104,Mary Hughes,joneskimberly@example.net,,Collins-Parker,North,176658.68,Qualified,2024-06-26,Linda Clay
CON-10105,Christopher Lee,sawyerrobin@example.net,7912902893027,Lee-Fox,APAC,375167.94,Proposal,2026-02-07,Tina Barnett
CON-10106,Michael Brock,zhansen@example.net,8794429373811,Robinson-Gonzalez,West,478517.34,Qualified,2025-07-19,Natasha Pace
CON-10107,William Pope,dean26@example.com,7207339995748,Cooper-White,North,26792.46,Closed Won,2025-02-20,Brandon Morris MD
CON-10108,Jamie Campbell,claudiadunn@example.org,3816999819547,"Johnson, Wilson and West",East,382312.88,Closed Won,2024-12-19,Joyce Carpenter
CON-10109,Sabrina Carr,lori73@example.org,7879083697859,"Trujillo, Martinez and Miller",West,490082.12,Closed Won,2025-04-18,Debra Ellis
CON-10110,Derrick Black,lisa43@example.com,9453367259791,Gill and Sons,South,217713.46,Closed Won,2024-12-15,Mark Bailey
CON-10111,Sara Cross DVM,danielle35@example.net,2248966310808,"Hickman, Allen and Dyer",North,33523.88,Prospect,2025-01-26,Jessica Patterson
CON-10112,David Pacheco Jr.,katie40@example.net,1958345755164,"Page, Thomas and Bryan",APAC,351739.23,Qualified,2024-10-03,Rebecca King
CON-10113,Katherine Ramos,steven05@example.net,1159454410405,Ward Group,APAC,289311.06,Closed Won,2025-04-17,Anthony Knox
CON-10114,Karen Dickson,andrew98@example.net,1087727128823,"Cook, Knox and Frey",South,303374.82,closed won,2025-12-28,Peter Harris
CON-10115,Robert Anderson,jeffrey46@example.com,9989992202290,"Johnson, Olson and Burns",South,321503.99,Proposal,2025-04-02,Melinda Glenn
CON-10116,Christy Harris,megancaldwell@example.org,3961407533466,"Nguyen, Murphy and Zavala",North,229792.38,closed won,2024-06-15,Roberto Williams
CON-10117,Heather Smith,elizabethcohen@example.org,4907340697053,Gilbert PLC,West,358537.34,Proposal,2024-12-17,Richard Schaefer
CON-10118,Erik Sanchez,troy20@example.net,6001338733626,Evans-Hernandez,West,185498.95,Prospect,2024-11-03,Carol Vang
CON-10119,Henry Trevino,gcook@example.com,5412068380428,Perez and Sons,APAC,143382.15,Proposal,2025-01-16,Christine Patterson
CON-10120,Michael Hanson,cbailey@example.com,5822207699182,Rubio PLC,South,98955.27,Closed Lost,2025-09-21,David Delgado
CON-10121,Aaron Spencer,espinozaelizabeth@example.com,7177559086519,Woodward and Sons,East,86713.94,Closed Won,2025-01-21,Susan Bennett
CON-10122,Mark James,leecatherine@example.com,9718952443675,"Rodriguez, Keller and Atkinson",West,134444.02,Closed Lost,2025-10-07,Mrs. Alexis Chambers
CON-10123,Laura Duncan,evan61@example.net,6158477105552,"Parker, Nelson and Hughes",West,235864.64,Prospect,2025-12-06,Timothy Baker
CON-10124,Pamela Sanders,scottjohnson@example.org,6014571431328,"Benson, House and Hernandez",East,388926.23,Proposal,2025-09-07,Colin Nelson
CON-10125,Brooke Freeman,yalexander@example.com,,"Sanders, Thompson and Beard",West,19587.55,Closed Lost,2024-08-11,John Barnett
CON-10126,Kathryn Johnson,,4446942990541,"Hammond, Padilla and Osborne",South,230124.44,Proposal,2024-05-24,Angela Bowen
CON-10127,Oscar Lopez,uanderson@example.net,3496211858167,Underwood-Lutz,East,30026.21,Qualified,2024-12-21,Kathleen Martinez
CON-10128,Juan Smith,mccartyaaron@example.com,4596416251019,Adams PLC,North,90072.64,Prospect,2026-01-28,Jennifer Wilson
CON-10129,Chelsey Adams,smithmatthew@example.net,8161936855684,Hall LLC,APAC,172703.86,Qualified,2025-08-21,Angela Warner
CON-10130,Mr. Brian Warren,ashley63@example.net,6824419892565,Smith-Garcia,West,302051.45,Prospect,2024-11-14,Kimberly Richardson
CON-10131,Tyler Russell,melissa08@example.net,4748898958982,Hunt-Hart,APAC,440913.3,Proposal,2024-07-17,Stephen Greene
CON-10132,Peter Harris,brandonjohnson@example.com,9822238749969,Johnson-Flores,West,473463.32,Closed Won,2025-02-25,Miranda Phillips
CON-10133,Mark Lawson,jdillon@example.net,9872152786366,"Hernandez, Romero and Lozano",North,90512.96,Proposal,2026-01-12,Deanna Brown
CON-10134,Melissa Pineda,gabrielaparker@example.com,6094963170225,"Watkins, Mills and Mccann",East,244787.28,Closed Lost,2024-10-26,Frank Lee
CON-10135,Dylan Hale,thompsonstephanie@example.org,2498410791013,"Stone, Compton and Lewis",South,251110.41,Closed Lost,2025-04-07,Kristin Cole
CON-10136,David Mcintosh,kathleenolson@example.net,3103808778019,Taylor-Santos,East,338771.52,Closed Lost,2024-09-11,Eric Oliver
CON-10137,Chelsea Martin,vasquezshawn@example.org,4180512169001,"Davis, Trevino and Robinson",South,102497.29,Closed Lost,2025-09-08,Kristen Rivera
CON-10138,Nicole Dixon,castromichael@example.net,1091769118204,Miller Group,South,52770.87,Prospect,2025-08-05,
CON-10139,Andrew Mayer,zfarmer@example.org,7719364744848,Moran-Holland,West,243200.97,Closed Won,2024-08-14,Kristin Brown
CON-10140,Eric Porter,egilbert@example.org,9202908484871,Lee-Garcia,East,127450.89,Closed Lost,2026-03-01,Matthew Clark
CON-10141,Amanda Golden,cfernandez@example.net,7988803649460,"Gonzalez, Chambers and Medina",West,134164.12,Proposal,2025-04-02,Mary Cameron
CON-10142,Gerald Vaughan,qhubbard@example.org,9987445819899,Bradford-Wright,South,368393.25,Prospect,2025-04-08,Alexander Rodriguez
CON-10143,Tiffany Stewart,jacob62@example.org,7218237480714,"Walter, Harrison and Shaw",East,82672.66,Prospect,2025-12-03,Zachary Wright
CON-10144,Eric Duncan,felicia41@example.com,7929459766037,"Wood, Bryant and Page",South,476956.35,Qualified,2026-01-28,
CON-10145,Donna Myers,robert30@example.org,4982973953584,"Jones, Townsend and Cannon",APAC,335234.61,Prospect,2025-09-01,Mr. Alex Watson
CON-10146,Amanda Greene,hperry@example.com,2846467355579,"Wong, Ford and Rodriguez",West,464222.19,Qualified,2025-12-29,April Davis
CON-10147,Brianna Klein,bridgesjessica@example.net,4841409810989,Wright Inc,North,-338661.67,Proposal,2024-05-17,Virginia Floyd
CON-10148,Christina Jacobs,wsims@example.org,2304371868584,Brennan and Sons,South,276687.39,Proposal,2026-01-17,Ashley Thomas
CON-10149,Christina Hubbard,sandra22@example.net,2801132452254,"Payne, Osborne and White",South,145994.54,Prospect,2025-03-11,April Fox
CON-10150,Walter Arnold,middletonaaron@example.com,7196591885961,"Dawson, Greene and Rivera",West,126812.87,Proposal,2026-02-04,Jerry Rodriguez
CON-10151,Michelle Cruz,joseph86@example.com,8249321146543,Guerrero and Sons,West,397253.17,Closed Lost,2025-08-26,Joshua Cox
CON-10152,Angela Hernandez,john07@example.org,3625347705880,Higgins and Sons,APAC,186219.39,Prospect,2025-12-07,James Robbins
CON-10153,Gary Jordan,suttonmeghan@example.net,0534712862308,Johnson-Thomas,East,412919.89,closed won,2025-03-14,Joseph Owens
CON-10154,Jamie Jackson,sotojessica@example.org,9676197227750,Lewis LLC,APAC,237264.63,Qualified,2024-10-28,Sydney Henderson
CON-10155,Stacie Jones,derekfloyd@example.org,4445001944633,Morales and Sons,West,275038.53,Qualified,2026-03-25,James Walton
CON-10156,Heidi Lopez,rsanchez@example.net,6659721147887,Colon-Cox,APAC,185601.31,CLOSED WON,2025-03-15,Courtney Rivera
CON-10157,Paula Mcmillan,samuel51@example.com,5869795077527,"Wolfe, Rodriguez and Hobbs",APAC,35788.03,Closed Won,2025-01-28,Holly Walker
CON-10158,Stephanie Morrison,briantorres@example.org,1971792375106,"Cole, Ward and Nunez",APAC,36732.57,Prospect,2024-08-23,Darrell Kelley
CON-10159,Gina Patel,brittany43@example.org,8784713856642,Franklin Inc,West,273304.53,CLOSED WON,2025-04-19,Brian Sellers
CON-10160,Jimmy Sherman,,1081106980150,Terry Ltd,East,476628.25,Closed Won,2025-11-13,Emily Davis
CON-10161,John Olson,julie00@example.net,1709604677762,Miller LLC,APAC,123165.87,Closed Won,2026-01-13,Emily Freeman
CON-10162,April Oconnell,martinblair@example.com,4407412693555,"Miller, Oliver and Alvarado",APAC,49622.74,Closed Lost,2026-01-02,Michael Welch
CON-10163,Steven Briggs,zthompson@example.net,4324450072148,"Davis, Barnes and Bennett",East,54905.85,Qualified,2024-11-17,Patricia Olson
CON-10164,Mrs. Jenny Lee,ryancook@example.org,1947868057949,"Price, Garcia and Johnson",South,396625.39,Closed Won,2025-10-27,Andrew Willis
CON-10165,Frances Stokes,matthew24@example.org,0275320499229,"English, Floyd and Mitchell",East,265010.0,Prospect,2024-06-06,Shawn Woodard
CON-10166,Natalie Bennett,johnsoncarrie@example.com,5356465438744,Holt Inc,North,254603.68,Qualified,2024-10-31,Terry Gardner
CON-10167,Monica Mckenzie,ucraig@example.net,6258973021357,"Clark, Olson and Thomas",East,398584.28,Proposal,2025-02-11,Gary White
CON-10168,April Martinez,rebecca30@example.org,5017825910684,Woods Group,South,485303.96,Closed Lost,2025-02-07,Ms. Elizabeth Bishop
CON-10169,Stephen Boyer,dbaker@example.com,5665933009776,"Jimenez, Vasquez and Payne",North,235755.77,Proposal,2025-10-27,Justin Villegas
CON-10170,Amy Ruiz,emiller@example.org,6899856147699,Morgan-Davis,East,477920.32,Proposal,2025-04-09,Angela Cox
CON-10171,Michael Stafford MD,melissa15@example.org,6336347775842,Stephens and Sons,APAC,120204.94,Closed Lost,2025-01-18,Chad Crane
CON-10172,Shannon Mejia,elliottcarlos@example.com,9530419817034,King-Burgess,West,338117.62,Closed Lost,2024-07-07,Allison Glenn
CON-10173,Thomas White,edwardscurtis@example.com,1087354251592,"Newman, Arnold and Martinez",East,379015.81,Closed Won,2025-02-01,Robert Salazar
CON-10174,Joel Robinson,moodymatthew@example.net,9768791617371,Lucas-Silva,West,402652.08,Proposal,2026-01-05,Kim Gonzales
CON-10175,Rodney Jenkins,patrick52@example.net,0656304828586,Rodriguez Inc,North,39900.56,Closed Won,2025-06-24,David Montoya
CON-10176,Jeremy Brock,thawkins@example.com,,Nguyen-Green,South,379446.06,Prospect,2024-10-03,Connie Herman
CON-10177,Donna Young,,7782549666117,"Quinn, Gross and Cabrera",West,47197.88,CLOSED WON,2024-09-13,Bobby Baker
CON-10178,Timothy Ibarra,whitejimmy@example.net,3707684830916,"Jones, Hayes and Dodson",West,399924.57,Prospect,2025-11-30,Jennifer Lane
CON-10179,Samantha Collins,marilyn95@example.org,,Coffey Ltd,South,374988.61,Closed Lost,2026-02-19,Matthew Blair
CON-10180,Dustin Nelson,,3280555926368,"Cantu, Stewart and Garza",East,435979.33,CLOSED WON,2024-06-08,Cristian Hernandez
CON-10181,Kevin Harris,kevinsanford@example.net,5025091681981,"Martinez, Vaughn and Gutierrez",South,216855.17,Closed Won,2025-05-14,Crystal Johnson
CON-10182,Tina Walker,ruth91@example.net,4795559227656,Reeves-Houston,APAC,267075.84,Proposal,2024-08-24,Lindsay Robles
CON-10183,Dr. Ryan Bailey Jr.,krausericky@example.com,8947828485291,Anderson-Casey,South,466580.96,Closed Lost,2025-12-14,Susan Robbins
CON-10184,Lauren Garcia,,1412531325870,"Carey, Ferguson and King",South,454676.73,Closed Lost,2025-01-11,Jerry Cook
CON-10185,George Bridges,francisco25@example.com,7564283679609,"Lopez, Moody and Carson",West,495208.43,Closed Won,2026-01-06,Mathew Young
CON-10186,Kristy Macdonald,jmyers@example.net,5490910734142,Collins-Smith,South,72637.36,Qualified,2024-11-12,Dakota Arroyo
CON-10187,Jacob Cruz,tcook@example.org,8834132988102,Barker-Johnson,North,94521.43,Closed Won,2025-05-14,
CON-10188,Misty Lozano,milesveronica@example.net,6638528914686,"Alexander, Gilbert and Ryan",South,116768.54,Qualified,2025-11-01,Julie Brown
CON-10189,Sharon Hampton,christopherhanson@example.org,9991031842563,"Smith, Larson and Fletcher",West,15061.13,Closed Won,2025-11-28,April Hanson
CON-10190,Hector Krueger,robert87@example.org,7707700822463,Scott-Lee,North,325952.52,Proposal,2025-07-30,Marie Gonzalez
CON-10191,Lisa George,jallen@example.org,1237175368327,"Spencer, Hancock and Estes",North,481283.11,Closed Lost,2025-06-22,Tricia Stewart
CON-10192,James Barnes,colelori@example.org,7220164101388,Mitchell Group,South,280590.28,Proposal,2025-05-16,Christopher Shea
CON-10193,Jennifer Garcia,scook@example.org,2533939688836,Jenkins PLC,East,268303.47,Closed Lost,2025-09-06,
CON-10194,Emily Brown,jane38@example.org,1029862055750,"Heath, Jones and Cook",North,471280.92,Prospect,2024-12-07,Dr. Timothy Thompson
CON-10195,Danielle Fuentes,kimberlyrussell@example.com,6954583601408,Jones Inc,North,8437.13,Prospect,2025-12-04,Kelly Hernandez
CON-10196,Sierra Massey,bbrown@example.org,7625018725021,"Simpson, Thompson and Morrow",West,57331.37,Proposal,2025-04-12,Veronica Fox
CON-10197,Arthur Stevens,thorntonshannon@example.net,4649833310129,"Walker, Andrews and Saunders",North,325269.3,Closed Lost,2024-06-08,Virginia Richards
CON-10198,Sarah Jones,gallagherkristopher@example.net,7539876711824,White PLC,West,96103.63,Qualified,2025-04-30,Andrew Hughes
CON-10199,Amy Daniels,ijohnson@example.com,7656152621794,Hall-Brown,South,393170.29,Closed Won,2026-03-13,Kimberly Gordon
CON-10200,Julie Lewis,schwartzjoshua@example.net,9800987377760,"Moore, Craig and Brooks",APAC,162670.05,Prospect,2025-02-07,Mark Anderson
CON-10201,Douglas Lyons,mccormickgregory@example.org,3604664254666,Vazquez Ltd,North,491849.81,Proposal,2025-03-14,Derrick Mitchell
CON-10202,Kenneth Gomez,gwilliams@example.com,4300660643537,Martin-Payne,East,448888.63,Proposal,2026-03-12,Amanda Ingram
CON-10203,Darius Garcia,,9301657485185,Cruz Ltd,South,131792.46,Qualified,2024-06-21,Joshua Burgess
CON-10204,Jodi Mckenzie,aweaver@example.net,9036747359889,Stevens-Conner,North,406828.9,Prospect,2025-04-16,Louis Baker
CON-10205,Anita Schneider,jamieparker@example.net,8897427886136,"Kim, Watkins and Estrada",East,83673.36,Closed Lost,2025-06-25,Brenda Yang
CON-10206,Joshua Day,esmith@example.org,4510688555134,Rodriguez Inc,North,457404.23,Prospect,2025-01-14,Jacob Smith
CON-10207,Susan Ingram,sandovaladam@example.com,6005183241884,Miller-Shannon,North,476830.2,Qualified,2026-04-23,Scott Wu
CON-10208,Brianna Vang,smithregina@example.com,1442780909718,Smith-Bowman,West,317212.9,Closed Lost,2024-05-27,William Johnson
CON-10209,Melissa Yoder,chavezelizabeth@example.net,3601137673841,Farrell and Sons,North,460046.33,Closed Won,2025-08-11,Andrew Coleman
CON-10210,David Harris,edward02@example.net,3003703244988,Walls-Lopez,APAC,268554.76,Qualified,2024-08-30,Jerry Jacobs
CON-10211,Kathleen Jackson,conneraudrey@example.org,6906133558162,Anderson and Sons,North,152701.11,Closed Won,2024-11-26,Ryan Kennedy
CON-10212,Pamela Hamilton,houstonlinda@example.net,3598418823513,Evans-Stephens,East,370055.29,Closed Won,2025-03-04,William Miller
CON-10213,Gregory Coleman,charleshughes@example.com,5013421084299,Rodriguez-Garner,East,110302.55,Proposal,2025-01-12,Michelle Bailey
CON-10214,Rachel Velazquez,diana57@example.com,2514140382494,"Obrien, Zavala and Boyer",East,276903.21,Proposal,2026-04-11,Dr. Colleen Howard DVM
CON-10215,Darren Smith,bethany77@example.com,6573455839597,White Inc,APAC,223694.28,Closed Won,2025-07-02,James Simon
CON-10216,Stephen Gibson,welchcindy@example.net,5149583712910,Taylor-Alexander,APAC,342980.46,Closed Won,2024-06-09,Jennifer Smith
CON-10217,Amanda Mccoy,cowanmason@example.com,1178400553548,"Haynes, Arnold and Sanchez",North,281060.47,Qualified,2025-05-29,Eric Smith
CON-10218,David Wheeler,dramirez@example.net,9013239820730,"Torres, Garcia and Bradley",North,463642.43,Prospect,2024-08-13,Stephen Sharp
CON-10219,Devon James,,8603938830359,Bradley-Lewis,APAC,343230.54,Closed Lost,2024-10-03,Willie Small
CON-10220,Michael Ross,xschaefer@example.net,3149272075943,Hernandez Ltd,North,51654.89,Prospect,2025-09-04,Andrew Green
CON-10221,Steven Guerra,erikawood@example.com,9722845271304,Moore Group,East,356102.91,Prospect,2026-01-27,
CON-10222,Paul Phillips,patrick18@example.org,7736786100439,Robinson-Hunt,North,491136.17,Qualified,2024-07-16,Mr. Steven Copeland DDS
CON-10223,Margaret Carpenter,richardbenton@example.net,4905399464412,"Thompson, Colon and Silva",East,423129.92,Prospect,2025-11-20,
CON-10224,Deborah Herrera,zsalinas@example.org,9364758175221,Cordova LLC,East,417506.24,Proposal,2024-06-19,Randall Gardner
CON-10225,Casey Carroll,courtney03@example.org,5458973408310,Hale PLC,North,243955.97,Prospect,2025-07-22,Jacqueline Abbott
CON-10226,Krista Ali,brian40@example.net,5749861679586,Bell Ltd,North,228434.34,Closed Lost,2026-01-31,Joseph Rose
CON-10227,Brian Parks,reynoldsevelyn@example.org,6574670183883,Carson-Martin,South,-389360.47,Closed Lost,2026-03-16,Richard Smith
CON-10228,Miss Lauren Farley,brendarogers@example.org,0437163390577,Gonzalez LLC,East,300746.98,Proposal,2024-12-08,Reginald Long
CON-10229,Sean Anderson,ialvarez@example.net,9835434848453,"Mahoney, Drake and Martin",West,479325.96,Closed Lost,2024-09-25,Melissa Sexton
CON-10230,David Diaz,richard07@example.net,3256326822604,Willis-Saunders,West,495750.52,Proposal,2026-04-07,Justin Rasmussen
CON-10231,Jennifer Chandler,kellerdennis@example.com,6775966030991,Jenkins-Wolf,West,364953.95,Closed Lost,2025-06-23,Jeffrey Berger
